step,count_grazer,count_parasite,count_phytoplankton,count_copepod,count_copepodInf,count_stickleback,count_sticklebackInf,copepod_infected_vel,infected_feeding_rate,seed
16,408,7175,173,164,11,20,3,1.5,2,122
17,393,7257,156,161,11,20,1,1.5,2,122
18,363,7256,151,146,9,20,3,1.5,2,122
19,343,7531,156,156,9,20,2,1.5,2,122
20,324,7696,158,158,7,20,1,1.5,2,122
21,318,7657,166,148,6,20,1,1.5,2,122
22,277,7595,159,126,6,20,0,1.5,2,122
23,254,7347,155,131,3,20,1,1.5,2,122
24,250,7105,159,126,3,20,1,1.5,2,122
25,233,6818,172,119,4,20,1,1.5,2,122
26,194,6603,173,113,3,20,1,1.5,2,122
27,173,6395,184,103,0,20,1,1.5,2,122
28,157,6095,184,106,0,20,0,1.5,2,122
29,138,5702,191,99,0,20,0,1.5,2,122
30,114,5297,200,84,0,20,0,1.5,2,122
31,95,4827,201,87,0,20,0,1.5,2,122
32,83,4493,214,69,0,20,0,1.5,2,122
33,75,4166,231,80,0,20,0,1.5,2,122
34,65,3826,237,61,0,20,0,1.5,2,122
35,49,3425,249,54,0,20,0,1.5,2,122
36,45,3021,277,57,0,20,0,1.5,2,122
37,47,2668,285,34,0,20,0,1.5,2,122
38,47,2303,308,33,0,20,0,1.5,2,122
39,42,1984,334,30,0,20,0,1.5,2,122
40,43,1739,343,32,0,20,0,1.5,2,122
41,47,1550,364,32,0,20,0,1.5,2,122
42,49,1374,389,23,0,20,0,1.5,2,122
43,47,1197,401,15,0,20,0,1.5,2,122
44,37,1040,432,14,0,20,0,1.5,2,122
45,40,852,454,5,0,20,0,1.5,2,122
46,36,717,474,3,0,20,0,1.5,2,122
47,44,594,502,0,0,20,0,1.5,2,122
48,41,476,523,0,0,20,0,1.5,2,122
49,32,367,539,0,0,20,0,1.5,2,122
50,37,286,581,0,0,20,0,1.5,2,122
51,31,225,610,0,0,20,0,1.5,2,122
52,31,173,671,0,0,20,0,1.5,2,122
53,18,132,727,0,0,20,0,1.5,2,122
54,18,100,756,0,0,20,0,1.5,2,122
55,15,67,789,0,0,20,0,1.5,2,122
56,12,44,847,0,0,20,0,1.5,2,122
57,10,25,904,0,0,20,0,1.5,2,122
58,5,9,985,0,0,20,0,1.5,2,122
59,4,0,1059,0,0,20,0,1.5,2,122
60,1,0,1150,0,0,20,0,1.5,2,122
0,300,2000,400,150,0,20,0,1.0,10,122
1,300,2000,414,150,0,20,0,1.0,10,122
2,315,1988,402,151,9,20,1,1.0,10,122
3,299,2038,389,159,26,20,3,1.0,10,122
4,219,2196,393,165,48,20,6,1.0,10,122
5,195,2910,393,153,55,20,7,1.0,10,122
6,173,3612,401,152,66,20,4,1.0,10,122
7,133,3998,408,141,70,20,4,1.0,10,122
8,88,4412,430,145,74,20,3,1.0,10,122
9,64,4724,445,140,75,20,5,1.0,10,122
10,50,5358,492,132,75,20,2,1.0,10,122
11,27,5512,510,129,70,20,7,1.0,10,122
12,14,6397,524,118,66,20,2,1.0,10,122
13,11,6551,571,107,63,20,7,1.0,10,122
14,7,7226,601,119,62,20,4,1.0,10,122
15,6,7743,633,117,49,20,6,1.0,10,122
16,4,8167,694,114,42,20,1,1.0,10,122
17,2,8199,728,92,45,20,4,1.0,10,122
18,2,8387,767,97,37,20,2,1.0,10,122
19,1,8386,808,105,36,20,1,1.0,10,122
20,1,8369,873,81,30,20,2,1.0,10,122
21,1,8351,949,70,27,20,1,1.0,10,122
22,0,8225,1015,68,25,20,1,1.0,10,122
23,0,8108,1081,66,25,20,2,1.0,10,122
24,0,8076,1159,61,23,20,4,1.0,10,122
25,0,8196,1262,50,15,20,3,1.0,10,122
26,0,8142,1347,45,14,20,2,1.0,10,122
27,0,8086,1449,48,12,20,1,1.0,10,122
28,0,7784,1566,50,11,20,3,1.0,10,122
29,0,7718,1640,46,11,20,2,1.0,10,122
30,0,7409,1748,49,6,20,2,1.0,10,122
31,0,7078,1868,49,4,20,3,1.0,10,122
32,0,6931,2005,58,3,20,4,1.0,10,122
33,0,6929,2149,39,0,20,2,1.0,10,122
34,0,6780,2262,36,0,20,2,1.0,10,122
35,0,6569,2375,36,0,20,1,1.0,10,122
36,0,6228,2490,30,1,20,0,1.0,10,122
37,0,5829,2668,29,1,20,0,1.0,10,122
38,0,5465,2823,27,1,20,0,1.0,10,122
39,0,5094,3042,33,1,20,0,1.0,10,122
40,0,4806,3239,40,1,20,0,1.0,10,122
41,0,4468,3432,36,0,20,0,1.0,10,122
42,0,4188,3663,38,0,20,0,1.0,10,122
43,0,3872,3862,35,0,20,0,1.0,10,122
44,0,3629,4135,31,0,20,0,1.0,10,122
45,0,3330,4436,24,0,20,0,1.0,10,122
46,0,3061,4784,22,0,20,0,1.0,10,122
47,0,2836,5000,25,0,20,0,1.0,10,122
48,0,2624,5000,21,0,20,0,1.0,10,122
49,0,2383,5000,19,0,20,0,1.0,10,122
50,0,2143,5000,19,0,20,0,1.0,10,122
51,0,1893,5000,20,0,20,0,1.0,10,122
52,0,1685,5000,15,0,20,0,1.0,10,122
53,0,1482,5000,17,0,20,0,1.0,10,122
54,0,1292,5000,12,0,20,0,1.0,10,122
55,0,1113,5000,12,0,20,0,1.0,10,122
56,0,916,5000,10,0,20,0,1.0,10,122
57,0,766,5000,7,0,20,0,1.0,10,122
58,0,625,5000,5,0,20,0,1.0,10,122
59,0,497,5000,0,0,20,0,1.0,10,122
60,0,387,5000,0,0,20,0,1.0,10,122
0,300,2000,400,150,0,20,0,1.5,10,122
1,300,2000,414,150,0,20,0,1.5,10,122
2,313,1988,375,156,12,20,2,1.5,10,122
3,272,2163,355,156,31,20,3,1.5,10,122
4,231,2405,327,186,46,20,4,1.5,10,122
5,209,2844,314,166,59,20,5,1.5,10,122
6,179,3489,309,154,72,20,6,1.5,10,122
7,141,4149,312,141,78,20,11,1.5,10,122
8,103,5535,332,123,82,20,9,1.5,10,122
9,73,6631,346,120,86,20,4,1.5,10,122
10,59,7174,389,103,77,20,8,1.5,10,122
11,30,8022,406,103,73,20,5,1.5,10,122
12,24,8650,440,94,66,20,5,1.5,10,122
13,23,9172,469,89,55,20,4,1.5,10,122
14,12,9665,493,89,54,20,5,1.5,10,122
15,11,10077,520,86,50,20,8,1.5,10,122
16,12,10899,553,81,44,20,2,1.5,10,122
17,12,10963,587,86,44,20,3,1.5,10,122
18,15,11231,612,83,43,20,0,1.5,10,122
19,15,11089,658,74,40,20,2,1.5,10,122
20,14,11143,715,78,38,20,5,1.5,10,122
21,13,11614,750,84,35,20,2,1.5,10,122
22,15,11660,798,76,33,20,2,1.5,10,122
23,14,11626,851,78,28,20,4,1.5,10,122
24,14,11668,905,78,28,20,3,1.5,10,122
25,10,11623,967,91,24,20,1,1.5,10,122
26,12,11317,1025,88,19,20,1,1.5,10,122
27,10,10980,1074,86,16,20,2,1.5,10,122
28,7,10585,1157,97,13,20,0,1.5,10,122
29,8,10013,1221,83,8,20,2,1.5,10,122
30,8,9548,1286,90,6,20,0,1.5,10,122
31,7,8918,1380,96,3,20,1,1.5,10,122
32,5,8427,1450,88,3,20,0,1.5,10,122
33,8,7834,1532,91,2,20,0,1.5,10,122
34,8,7234,1605,92,1,20,0,1.5,10,122
35,6,6617,1702,90,0,20,0,1.5,10,122
36,3,5962,1803,88,1,20,0,1.5,10,122
37,6,5381,1939,71,1,20,0,1.5,10,122
38,10,4810,2061,70,0,20,0,1.5,10,122
39,8,4319,2222,66,0,20,0,1.5,10,122
40,7,3860,2353,53,0,20,0,1.5,10,122
41,7,3398,2509,58,0,20,0,1.5,10,122
42,12,3017,2659,54,0,20,0,1.5,10,122
43,14,2614,2837,58,1,20,0,1.5,10,122
44,10,2254,3058,73,1,20,0,1.5,10,122
45,12,1949,3266,76,1,20,0,1.5,10,122
46,22,1666,3507,68,1,20,0,1.5,10,122
47,24,1406,3712,63,0,20,0,1.5,10,122
48,19,1192,3949,60,0,20,0,1.5,10,122
49,20,1007,4192,57,0,20,0,1.5,10,122
50,30,821,4479,47,0,20,0,1.5,10,122
51,32,666,4776,41,0,20,0,1.5,10,122
52,30,509,5000,46,0,20,0,1.5,10,122
53,29,405,5000,59,0,20,0,1.5,10,122
54,30,314,5000,49,0,20,0,1.5,10,122
55,40,225,5000,46,0,20,0,1.5,10,122
56,44,151,5000,43,0,20,0,1.5,10,122
57,42,107,5000,38,0,20,0,1.5,10,122
58,36,80,5000,41,0,20,0,1.5,10,122
59,38,59,5000,32,0,20,0,1.5,10,122
60,48,41,5000,30,0,20,0,1.5,10,122
