step,count_grazer,count_parasite,count_phytoplankton,count_copepod,count_copepodInf,count_stickleback,count_sticklebackInf,copepod_infected_vel,infected_feeding_rate,seed
28,0,11610,1235,48,9,20,1,1.5,10,228
29,0,11106,1323,55,6,20,2,1.5,10,228
30,0,10784,1406,52,4,20,2,1.5,10,228
31,0,10394,1500,55,4,20,1,1.5,10,228
32,0,10018,1585,47,3,20,1,1.5,10,228
33,0,9518,1679,43,2,20,2,1.5,10,228
34,0,9120,1780,48,2,20,0,1.5,10,228
35,0,8511,1898,32,1,20,0,1.5,10,228
36,0,7852,2045,27,2,20,0,1.5,10,228
37,0,7279,2196,23,1,20,0,1.5,10,228
38,0,6766,2329,14,0,20,0,1.5,10,228
39,0,6148,2462,16,0,20,0,1.5,10,228
40,0,5607,2636,10,0,20,0,1.5,10,228
41,0,5090,2807,7,0,20,0,1.5,10,228
42,0,4599,2963,3,0,20,0,1.5,10,228
43,0,4089,3180,2,0,20,0,1.5,10,228
44,0,3607,3373,2,0,20,0,1.5,10,228
45,0,3165,3612,4,0,20,0,1.5,10,228
46,0,2736,3853,4,0,20,0,1.5,10,228
47,0,2384,4097,8,0,20,0,1.5,10,228
48,0,2032,4401,9,0,20,0,1.5,10,228
49,0,1744,4708,9,0,20,0,1.5,10,228
50,0,1495,5000,13,0,20,0,1.5,10,228
51,0,1285,5000,9,0,20,0,1.5,10,228
52,0,1089,5000,9,0,20,0,1.5,10,228
53,0,907,5000,5,0,20,0,1.5,10,228
54,0,693,5000,4,0,20,0,1.5,10,228
55,0,555,5000,4,0,20,0,1.5,10,228
56,0,438,5000,0,0,20,0,1.5,10,228
57,0,325,5000,0,0,20,0,1.5,10,228
58,0,248,5000,0,0,20,0,1.5,10,228
59,0,186,5000,0,0,20,0,1.5,10,228
60,0,130,5000,0,0,20,0,1.5,10,228
