step,count_grazer,count_parasite,count_phytoplankton,count_copepod,count_copepodInf,count_stickleback,count_sticklebackInf,copepod_infected_vel,infected_feeding_rate,seed
16,546,5677,131,121,2,20,1,1.5,2,38
17,527,5746,122,94,2,20,0,1.5,2,38
18,507,5636,118,102,2,20,1,1.5,2,38
19,498,5621,113,104,2,20,0,1.5,2,38
20,483,5482,116,106,2,20,0,1.5,2,38
21,479,5305,108,122,2,20,0,1.5,2,38
22,459,5095,111,123,0,20,0,1.5,2,38
23,429,4855,107,131,0,20,0,1.5,2,38
24,407,4580,106,119,0,20,0,1.5,2,38
25,410,4260,108,109,1,20,0,1.5,2,38
26,382,3947,106,115,1,20,0,1.5,2,38
27,338,3655,107,105,1,20,0,1.5,2,38
28,289,3280,100,116,1,20,0,1.5,2,38
29,290,2908,99,109,1,20,2,1.5,2,38
30,277,2780,100,126,0,20,2,1.5,2,38
31,225,2624,97,134,2,20,1,1.5,2,38
32,201,2468,96,137,2,20,0,1.5,2,38
33,191,2227,99,142,1,20,0,1.5,2,38
34,197,1999,103,135,0,20,0,1.5,2,38
35,173,1737,106,143,0,20,0,1.5,2,38
36,156,1492,114,138,0,20,0,1.5,2,38
37,164,1260,112,145,0,20,0,1.5,2,38
38,160,1075,118,140,0,20,0,1.5,2,38
39,165,939,125,146,0,20,0,1.5,2,38
40,159,849,128,135,0,20,0,1.5,2,38
41,155,770,130,138,0,20,0,1.5,2,38
42,161,708,140,140,0,20,0,1.5,2,38
43,143,663,148,124,0,20,0,1.5,2,38
44,140,649,156,118,0,20,0,1.5,2,38
45,133,627,168,89,0,20,0,1.5,2,38
46,132,591,168,91,0,20,0,1.5,2,38
47,123,545,180,84,0,20,0,1.5,2,38
48,109,476,193,70,0,20,0,1.5,2,38
49,112,431,204,64,0,20,0,1.5,2,38
50,111,395,222,60,0,20,0,1.5,2,38
51,110,363,232,74,0,20,0,1.5,2,38
52,117,322,258,74,0,20,0,1.5,2,38
53,105,283,261,67,0,20,0,1.5,2,38
54,113,244,276,64,0,20,0,1.5,2,38
55,101,209,271,66,0,20,0,1.5,2,38
56,83,179,280,77,0,20,0,1.5,2,38
57,83,155,295,69,0,20,0,1.5,2,38
58,57,115,300,61,0,20,0,1.5,2,38
59,53,83,317,56,0,20,0,1.5,2,38
60,44,53,323,56,0,20,0,1.5,2,38
0,300,2000,400,150,0,20,0,1.0,10,38
1,296,2000,406,149,0,20,0,1.0,10,38
2,324,1990,386,172,9,20,2,1.0,10,38
3,326,2197,377,187,19,20,2,1.0,10,38
4,287,2402,362,195,37,20,2,1.0,10,38
5,256,2594,365,187,54,20,4,1.0,10,38
6,220,2955,374,203,64,20,7,1.0,10,38
7,187,3725,371,210,70,20,7,1.0,10,38
8,148,4440,388,205,76,20,7,1.0,10,38
9,104,5289,405,187,80,20,5,1.0,10,38
10,79,5707,457,175,88,20,5,1.0,10,38
11,51,6117,477,167,88,20,5,1.0,10,38
12,41,6586,488,152,82,20,3,1.0,10,38
13,35,6876,507,138,66,20,6,1.0,10,38
14,25,7498,541,130,57,20,6,1.0,10,38
15,22,8194,562,114,57,20,6,1.0,10,38
16,14,8596,583,102,47,20,7,1.0,10,38
17,12,9079,622,95,40,20,7,1.0,10,38
18,10,9539,647,74,33,20,3,1.0,10,38
19,9,9636,690,58,32,20,3,1.0,10,38
20,5,9794,734,80,28,20,1,1.0,10,38
21,4,9739,784,74,23,20,2,1.0,10,38
22,4,9760,858,73,21,20,0,1.0,10,38
23,2,9557,913,65,21,20,0,1.0,10,38
24,6,9283,958,66,18,20,0,1.0,10,38
25,4,8958,1030,65,15,20,1,1.0,10,38
26,4,8680,1097,43,11,20,2,1.0,10,38
27,4,8468,1147,51,11,20,1,1.0,10,38
28,4,8171,1237,40,9,20,2,1.0,10,38
29,4,7978,1323,46,6,20,0,1.0,10,38
30,0,7516,1409,36,3,20,0,1.0,10,38
31,0,6984,1475,39,2,20,1,1.0,10,38
32,0,6725,1576,39,2,20,0,1.0,10,38
33,0,6259,1695,27,1,20,1,1.0,10,38
34,0,5820,1800,30,0,20,0,1.0,10,38
35,0,5322,1921,24,1,20,0,1.0,10,38
36,0,4839,2034,23,1,20,0,1.0,10,38
37,0,4298,2194,20,1,20,0,1.0,10,38
38,0,3807,2321,23,0,20,0,1.0,10,38
39,0,3351,2437,22,0,20,0,1.0,10,38
40,0,2949,2589,25,0,20,0,1.0,10,38
41,0,2631,2767,25,0,20,0,1.0,10,38
42,0,2304,2902,21,0,20,0,1.0,10,38
43,0,2000,3071,21,0,20,0,1.0,10,38
44,0,1711,3293,16,0,20,0,1.0,10,38
45,0,1467,3488,18,0,20,0,1.0,10,38
46,0,1208,3708,11,0,20,0,1.0,10,38
47,0,999,3943,15,0,20,0,1.0,10,38
48,0,818,4254,18,0,20,0,1.0,10,38
49,0,687,4540,17,0,20,0,1.0,10,38
50,0,588,4863,18,0,20,0,1.0,10,38
51,0,496,5000,21,0,20,0,1.0,10,38
52,0,417,5000,25,0,20,0,1.0,10,38
53,0,357,5000,19,0,20,0,1.0,10,38
54,0,297,5000,15,0,20,0,1.0,10,38
55,0,259,5000,15,0,20,0,1.0,10,38
56,0,211,5000,22,0,20,0,1.0,10,38
57,0,153,5000,19,0,20,0,1.0,10,38
58,0,127,5000,15,0,20,0,1.0,10,38
59,0,96,5000,15,0,20,0,1.0,10,38
60,0,58,5000,20,0,20,0,1.0,10,38
0,300,2000,400,150,0,20,0,1.5,10,38
1,296,2000,406,149,0,20,0,1.5,10,38
2,293,1991,386,166,9,20,1,1.5,10,38
3,298,2084,377,185,20,20,0,1.5,10,38
4,218,2061,357,194,40,20,3,1.5,10,38
5,203,2390,337,177,52,20,5,1.5,10,38
6,159,2854,361,181,64,20,8,1.5,10,38
7,140,3592,356,159,71,20,8,1.5,10,38
8,118,4401,362,152,70,20,7,1.5,10,38
9,90,5240,367,141,73,20,6,1.5,10,38
10,57,5973,428,135,76,20,5,1.5,10,38
11,29,6473,444,134,65,20,7,1.5,10,38
12,23,7123,478,114,59,20,5,1.5,10,38
13,15,7612,484,119,56,20,7,1.5,10,38
14,8,8328,521,109,44,20,6,1.5,10,38
15,11,8892,561,111,37,20,3,1.5,10,38
16,8,9090,591,89,41,20,4,1.5,10,38
17,9,9406,629,71,37,20,6,1.5,10,38
18,7,9845,701,68,34,20,4,1.5,10,38
19,7,9950,766,66,27,20,1,1.5,10,38
20,7,9947,809,77,23,20,3,1.5,10,38
21,3,10238,843,65,20,20,0,1.5,10,38
22,3,10064,882,78,19,20,2,1.5,10,38
23,1,10072,980,85,11,20,2,1.5,10,38
24,0,10051,1063,93,8,20,5,1.5,10,38
25,0,10366,1141,72,7,20,3,1.5,10,38
26,0,10294,1233,74,5,20,2,1.5,10,38
27,0,10122,1354,79,5,20,0,1.5,10,38
28,0,9684,1429,78,3,20,2,1.5,10,38
29,0,9413,1520,76,1,20,2,1.5,10,38
30,0,9032,1631,60,1,20,0,1.5,10,38
31,0,8484,1746,45,1,20,0,1.5,10,38
32,0,8040,1876,49,2,20,0,1.5,10,38
33,0,7537,2022,50,1,20,0,1.5,10,38
34,0,7057,2165,50,0,20,0,1.5,10,38
35,0,6543,2313,57,1,20,0,1.5,10,38
36,0,6003,2461,60,1,20,0,1.5,10,38
37,0,5475,2605,58,1,20,0,1.5,10,38
38,0,4954,2788,48,1,20,0,1.5,10,38
39,0,4495,2947,46,0,20,0,1.5,10,38
40,0,4041,3113,44,0,20,0,1.5,10,38
41,0,3574,3319,42,0,20,0,1.5,10,38
42,0,3172,3560,49,0,20,0,1.5,10,38
43,0,2755,3803,51,0,20,0,1.5,10,38
44,0,2409,4051,50,0,20,0,1.5,10,38
45,0,2116,4311,53,0,20,0,1.5,10,38
46,0,1808,4597,56,0,20,0,1.5,10,38
47,0,1561,4935,63,0,20,0,1.5,10,38
48,0,1350,5000,56,0,20,0,1.5,10,38
49,0,1136,5000,47,0,20,0,1.5,10,38
50,0,961,5000,56,0,20,0,1.5,10,38
51,0,810,5000,54,0,20,0,1.5,10,38
52,0,638,5000,52,0,20,0,1.5,10,38
53,0,512,5000,48,0,20,0,1.5,10,38
54,0,385,5000,42,0,20,0,1.5,10,38
55,0,262,5000,39,0,20,0,1.5,10,38
56,0,165,5000,39,0,20,0,1.5,10,38
57,0,96,5000,38,0,20,0,1.5,10,38
58,0,58,5000,33,0,20,0,1.5,10,38
59,0,33,5000,36,0,20,0,1.5,10,38
60,0,12,5000,40,0,20,0,1.5,10,38
